V1	V2	V3
X1_45_51	3.80723380306044	2.73101323320042	-22.6170085550514
X1_42_52	10.7927005787607	-19.4253975424395	-10.8243756977878
X1_21_43	22.2891279676446	5.34458683256065	-1.88741005737241
X1_28_38	18.5192591820955	8.72076498866778	-0.397829899459683
X1_37_39	21.8529576474385	-16.2423848156468	7.89561802274069
X1_20_42	22.6444793031705	4.88289526267693	-1.63429008112454
X1_29_53	4.44244915556866	5.77974686063809	-28.1950312019981
X1_23_37	7.62994641526346	-17.2312094559025	-15.1159848687682
X1_35_35	5.68552270358117	14.3436504845447	-30.5519454147186
X1_39_35	12.5612169320516	-17.8269691605838	-9.77689258390778
X1_16_28	10.703739539843	-5.44536060439445	-20.7832824615815
X1_21_39	11.039223426545	-6.68493036539636	-20.2793253620346
X1_15_39	12.9019067798779	-19.3696441700961	-6.07956352715757
X1_24_38	9.89326644639924	10.9454558312727	-22.6402843559453
X1_33_43	20.2592012229024	-14.8881315963791	9.95749973372406
X1_39_43	25.5805411932789	-4.38370635240478	1.80113414563528
X1_45_55	0.913519320011646	-17.991192340163	-25.2173672697804
X1_39_33	18.1243343033096	6.13170971663493	-9.5133667253851
X1_20_36	5.26044673792191	-6.18104933092247	-18.3669113436458
X1_26_40	21.1038435268909	-16.0749341058269	8.24341635967547
X1_16_34	2.29778519858838	10.6660850084352	-24.8503537768795
X1_33_51	6.00915267669499	-13.2798075453814	-20.9095779523979
X1_20_40	17.6049661712319	9.15640827356365	-3.00913482565891
X1_36_54	11.5660209558451	7.7962043777314	-16.7787435098387
X1_34_58	4.58312715885519	17.4262592743732	-34.094224787101
X1_26_36	11.3958816489524	6.53176395252796	-15.6467740017431
X1_27_41	17.2151852086951	3.31054790607743	-8.82365851232397
X1_50_52	15.5537418615803	-10.3992842109104	-13.2783821291596
X1_21_37	7.45964110933284	-4.14160052023761	-19.1553225741105
X1_27_31	27.4222795369191	-10.6333295413164	7.1504196139765
X1_49_49	8.05794995054998	-9.69918781535301	-21.9349038348314
X1_36_42	16.3807798418724	-4.56725018222913	-6.10011872565308
X1_33_49	9.43338937251938	-19.8606792209873	-10.3526138955109
X1_20_30	19.9951518674734	-0.886126452105844	-3.97070399064448
X1_17_33	6.72064753578437	-5.48609915775417	-20.0917139088067
X1_35_53	4.13744451940416	3.06494085185352	-22.8385845810733
X1_17_27	4.15318715086992	-16.1589870817683	-15.4675152325137
X1_33_47	12.0144405996351	-18.2553053681092	-9.67032230238271
X1_30_38	7.73223658593958	12.0997267271994	-24.2329283509447
X1_19_33	1.79301902812601	12.3322381177787	-24.261887438722
X1_48_52	5.19379224500439	4.70127604625755	-26.2712036252933
X1_40_38	11.1400711051501	-19.112349622824	-9.40182917120097
X1_37_59	4.27496811204564	-12.05776673658	-15.3811416448467
X1_26_34	7.53391664174625	8.55098176668788	-23.2835776022328
X1_29_29	10.4494206172634	16.2441967192526	-26.21532168193
X1_38_54	15.4341942741079	-6.75824590307021	-10.2663086404875
X1_49_51	0.304914563864979	15.0318557672128	-24.2466884526253
X1_36_56	6.66382983899946	-15.2189820600065	-19.6091710716672
X1_28_32	10.0939968067181	-19.7623773738735	-9.51695941688928
X1_45_49	19.2906821346552	0.821740467836216	-5.53161530610275
X1_18_30	12.906603411847	-7.18709320191247	-11.6768803344686
X1_46_46	26.2238940287524	-7.81531185289397	3.49197593173919
X1_17_39	12.0465629446246	-5.82090125272463	-6.83475391068195
X1_33_33	11.9325441411734	-6.05874404969896	-12.3187365248223
X1_43_35	26.5294064484531	-11.123876689784	4.34163094713604
X1_29_51	7.94875527268265	9.99561005345688	-28.1549547453414
X1_25_43	16.6768752000079	3.6605156257687	-9.53763530690918
X1_35_45	26.5915545316946	-4.6197275818354	-0.288956651132148
X1_28_34	7.73972294928929	10.7778947897776	-23.0662719575876
X1_27_39	18.3265574850005	1.59335908104253	-10.826650734295
X1_23_45	27.529477606974	-4.80985452661426	3.69325651083097
X1_16_40	16.9662462102228	7.93919925446264	-5.04451987535098
X1_35_41	4.32699914809071	-11.729336886467	-15.4052524665793
X1_38_36	7.44934108160166	10.2829477921927	-23.0409779117761
X1_25_39	6.95041146556109	-16.0710755309644	-14.7760653089286
X1_38_52	24.1038537487428	2.66729057700687	-0.0835928017393401
X1_18_36	-1.69485871564861	-10.7404160557922	-18.0563471191228
X1_23_39	7.15576086581487	9.68316307816575	-23.3056660167113
X1_44_34	21.9165942925162	-16.750252856791	8.30196617956722
X1_24_28	17.4606706876441	7.38012817880709	-4.80661509097838
X1_29_37	11.4468025819127	5.59846100192538	-13.8376656335239
X1_17_43	18.6617984635602	8.28121067321634	-0.608621511464297
X1_44_44	27.1061927214458	-10.3855762706994	7.16206794590819
X1_40_48	27.3162679037062	-11.0162653622208	6.34418153009875
X1_27_33	11.6090124681535	5.53547645136406	-13.8862665772195
