V1	V2	V3
X2_37_43	-22.9092953277618	3.4334183275381	34.5776639352983
X2_37_41	-17.4261155750884	16.34912538353	39.6266586963277
X2_39_39	-20.460879471514	7.33206142069716	39.9659868435968
X2_43_37	-16.8286695744934	11.7902296550144	46.2391941758187
X2_27_39	-14.2632532877447	11.8025797588382	43.0426650752705
X2_39_43	-17.8657399538917	12.1612817435545	45.537486610546
X2_43_39	-23.5839796261309	8.24175459105502	40.6160331652623
X2_40_42	-12.4706056479716	8.53130634184924	35.8453359050377
X2_32_46	-9.82126615703018	6.35995041397516	27.5239902024309
X2_35_45	-19.3860377623298	-9.60331503333726	24.3968123195111
X2_36_44	-21.6757295589012	7.45736548188848	39.7044476624999
X2_31_41	-6.38862276937121	-3.86104465950546	26.6883585840529
X2_31_39	-18.9384918056342	14.569920014225	39.8633413024912
X2_36_42	-17.0380028496528	17.1690664379226	38.1544980260754
X2_45_39	-1.49974184228106	2.06606814996248	21.7584527582075
X2_37_53	-19.0978275816787	-9.33410036525929	23.9478371704671
X2_44_38	-21.3951542965078	10.3198958974448	40.1084906235667
X2_51_53	-17.8734304377279	-16.3622150345843	21.9696687357977
X2_34_46	-20.433946212719	1.25020251901569	29.6270411251624
X2_37_51	-18.8709987616368	-6.61737583019681	31.6282778011425
X2_40_36	-19.6452304327504	2.4380604196509	29.6406588228495
X2_39_41	-6.40956448380144	6.75719731261293	43.0967701292399
X2_33_33	-22.1387489824519	5.60783144542549	39.0740501861354
X2_38_44	10.0401625159585	-7.87170372031442	30.7667110638473
X3_39_47	4.59977631444653	-17.5923671059051	-31.6395868104124
X3_42_42	-9.66872160616852	8.85305403284607	-52.8197756474254
X3_39_55	-5.2845920315996	-21.0296844785358	-29.8152035063496
X3_40_48	-4.4692369121465	-22.2295187954963	-27.9514131846229
X3_55_53	-8.72546960413112	9.29761263051698	-49.0190769404312
X3_42_38	-8.75722264938018	-6.74776752247319	-47.4145612517943
X3_41_41	-9.61898468575168	8.03580620578987	-52.7935131331262
X3_35_55	-9.74513151756554	-6.66701563853771	-42.640435854162
X3_39_45	-10.4870758507842	-3.04242251121484	-47.1709292541335
X3_42_44	-10.0443111263664	2.29313288259566	-50.2648869540096
X3_38_54	-11.8393701962158	6.17729041515588	-51.4678740158587
X3_34_48	-11.0228827485364	-7.78706080257933	-33.7723465155231
X3_34_50	-11.3820839095691	5.36232258325606	-44.0373938546943
X3_43_39	-13.9859158907806	4.99744267933432	-50.137325605557
X3_43_41	-12.4622305257243	6.53157403894669	-51.541200743837
X3_40_54	-12.8041498481846	1.29761436779119	-47.0689490420289
X3_39_43	-3.43958168853761	8.7357302261566	-44.4407739396214
X3_35_51	-12.8647003386731	4.99473208375406	-49.4361873142698
X3_40_42	-10.4090100492303	7.35973128351014	-51.5816175560156
X3_35_43	-14.8198340792626	1.0027770917879	-39.5638666676864
X3_36_50	-16.0823468213628	1.82045664686029	-38.790655800274
X3_55_55	6.67865795962451	-16.8438831184182	-33.2118933039913
X3_44_40	-2.32268475533333	8.30275629614712	-46.4979680532783
X3_35_49	-9.75841805312322	-1.69933990509677	-48.0861553330507
X3_34_42	2.65142085176805	-19.39900562597	-13.6740622076189
X3_40_44	-7.15217948528447	7.40852843393687	-39.5660150871639
X3_33_51	-11.379114656822	5.68455578195119	-49.5402178895978
X3_33_39	6.33709325579941	-18.752365666784	-32.6567770259879
X3_40_56	-11.2726615658053	8.90015782862335	-35.8889447592866
X3_45_41	-11.1729327261975	-5.94677104419083	-35.5128276274025
X3_48_58	2.44637819815432	-19.7787673809951	-27.8737395535907
X3_56_52	-9.04327878243718	5.27667452271331	-43.5515420203229
X3_42_40	-12.0801358958437	2.06375386805703	-47.089334742893
X3_43_45	-8.19295866897215	-16.0074434928937	-21.4726927868994
X3_36_42	-13.2322640313925	11.1234638353868	-51.1075648620963
X3_41_39	-9.22234368317629	-5.74032285585078	-46.9408353629847
X3_37_37	1.09951246622058	-13.7005077014943	-25.7322701556801
X3_37_53	-5.84083686975435	-4.8205758342114	-40.6183703985358
X3_56_56	5.444799632099	-17.2262285380566	-34.2311214937018
X3_32_38	-11.4928720720777	-9.06580467162077	-37.3073880910595
X3_35_35	-13.0844087287953	4.68757048151873	-47.7368664720233
X3_33_43	2.93761556501368	2.11387052972615	-14.349674134685
X3_45_39	-11.1625045889712	9.11772312878408	-51.8843133922924
X3_35_47	-4.12335014759311	-19.3214393048901	-26.1154093842004
X3_41_43	-1.65079091933945	9.82775153054919	-44.9703316434629
X4_48_36	-9.81904427255743	-6.86317164921588	-42.087030028703
X4_43_39	-10.8221403942877	9.35508693453459	-50.5949582302467
X4_49_33	-7.98818469599038	4.23764912935669	-51.6477527687278
X4_46_40	-5.00619189926056	-4.88158888042596	-38.2946602713746
X4_43_29	-5.71541273578247	4.32875819048864	-46.18915882712
X4_47_39	-5.50612509329747	-5.61509593097597	-39.4084488384101
X4_44_38	-11.2880916627114	-6.02155787153415	-39.2043556088806
X4_49_31	-10.5525556460495	-2.32677836094844	-48.2101482404856
X4_43_45	-10.9745449514579	-2.08367117175744	-38.9060555417754
X4_48_32	-7.45225343798792	4.68926794139479	-49.9605954083264
X4_44_32	-9.16725319283015	7.86537642855752	-39.1155271888186
X4_45_31	-10.9355600082905	-2.96129146691851	-32.3871316250514
X4_42_38	-5.15278823491741	4.49874940422812	-45.7176799544944
X4_51_31	-5.40212857434724	6.57181387470224	-49.6939976967172
X4_46_38	-11.8809497072743	-3.39473654526917	-42.3336428794185
X4_41_29	-2.32246786703856	9.01045686264555	-45.6500825589261
X4_45_37	-2.46506657466872	-16.5338038819074	-32.4601114458778
X4_55_29	-10.3980970762365	1.47136085719355	-38.6301852805095
X4_52_32	-10.3533705223883	11.3415165074486	-53.7789525460583
X4_48_38	3.64357041447522	-18.8774002559012	-30.0526896348694
X4_41_33	-0.381185825447826	-16.3924008107602	-14.6108796132406
X4_43_41	-9.11531540998844	9.57939046914318	-49.9179096123426
X4_50_50	-8.23066726319171	4.21244449379501	-50.5749656523052
X4_50_34	-6.42298873650896	-10.2104866785149	-36.8613942539988
X4_46_46	-11.3082235211439	-2.839382714551	-28.935949619157
X4_54_48	4.94354826882234	-15.4146839046804	-26.6846122062095
X4_43_25	-5.12157266782032	-6.24074591819137	-39.1359122819126
X4_51_49	5.492750434793	-17.4333192558406	-34.0066012515857
X4_50_32	-4.88026285867936	-7.23573209000554	-39.3705286282644
X4_47_45	-4.71682437176677	-15.5114434153238	-35.472391059641
X4_42_40	-13.6869074703187	0.212285077423652	-39.2287039527486
X4_50_30	-6.48591184970894	-5.45460403223709	-39.4785101194135
X4_51_51	4.28834143456762	-17.3631811214086	-33.4878541766591
X4_43_37	-4.24227879275217	-18.8480277798354	-32.4220361626222
X4_43_33	-12.3950160120906	7.21116892867374	-28.6832393281267
X4_54_28	-5.91360524585824	-3.98275919183831	-32.8217601662598
X4_49_47	-10.130597999861	8.68062517881996	-51.2125153677649
X4_51_33	-12.7774386070293	-11.0208136594223	-30.1429757846202
X4_47_37	4.87013037475168	-17.8687076072047	-31.9191519827841
X4_48_46	-9.84233584475935	5.97289381822424	-45.858752708622
X4_42_44	4.02872075412636	-17.8960959399175	-32.3440611831725
X4_51_47	-11.9105920018625	7.64293296015229	-52.9703253204821
X4_55_49	6.30283312573296	-17.955711147898	-25.8357981022022
X4_50_48	-4.86596403407354	7.39466690607681	-49.6755103998416
X4_44_36	-6.49127544399127	-5.15761746178008	-39.5599183959806
X4_42_32	-11.0960381656829	-12.7403016691339	-29.5214420461661
X4_51_35	-12.2967346216785	-3.95496526463297	-37.9180241395283
X4_52_28	-14.5373638521618	11.2380821413028	-49.9548352482141
X4_49_37	-0.556903878453759	-14.7871181538374	-20.8147860513371
X4_40_28	-5.21952714566278	4.83491478155896	-46.7143395150535
X4_53_29	-12.9122197738347	11.9133592860776	-50.652375396908
X4_47_33	-11.1913542192337	5.16334859631452	-42.573582260723
X4_45_39	-10.3149205338275	5.70073414414323	-41.9801934523676
X4_48_34	-5.53146031139154	5.80619452483402	-49.0438133045146
X4_54_30	-9.99441153802244	11.8871150734546	-53.1364089152155
X4_62_48	28.8888419574226	1.37198755836737	-14.7295263168361
X4_44_40	-1.89874539229339	8.6826469386375	-42.4230052432888
X4_63_47	29.3636621809081	4.4532102188958	-14.4684748134417
X4_52_30	25.0572295249394	6.51864587032829	-15.6165930794674
X4_41_43	10.2700961800902	-2.79451972127314	-18.0808342174887
X1_48_54	-10.0867384527666	12.4080270017079	40.3480599626076
X1_32_50	-9.80391969087804	-5.83566238347724	27.4778173198023
X1_19_37	-10.8153839953584	-7.26611782311733	26.8704033591273
X1_44_56	-13.3009494613284	-7.05745932719315	27.3252293286134
X1_22_48	19.0790113372976	12.1468320680179	18.4787794338136
X1_29_35	-6.44339501751392	16.7949190350643	36.0811651247481
X1_36_40	7.57536267130966	10.3590950656558	22.807896811316
X1_38_56	-3.43821623741995	-14.4285444094101	14.6888059266896
X1_19_47	10.6752323032642	16.1389407031016	19.8599194916869
X1_29_33	-13.6336875099149	-4.39134262941325	18.0438340372129
X1_45_57	-15.0608775136006	10.4409149291904	42.2698714201661
X1_25_35	7.09108636676735	5.89655038269024	26.126061737429
X1_48_40	28.8510988215344	-1.92701943900817	13.3543228319094
X1_36_36	-9.82982583789356	16.1186538476742	42.7164594168589
X1_21_47	12.2589143829604	15.092636343699	19.8215509325839
X1_42_40	13.6429934419945	8.18575351212691	21.4025584830811
X1_30_52	-7.0993642683464	-2.02810504081888	24.2087684175623
X1_30_34	7.77747180855645	8.37764445573576	25.4776957496694
X1_25_31	4.39099124904481	-13.4823721541304	14.8495095188826
X1_26_50	-2.1277647687606	-13.6945384298483	14.8722396779161
X1_32_56	-8.94389467043833	7.06748383000487	32.7079447753482
X1_31_37	7.260293960654	8.54571541540464	26.9525484474559
X1_24_30	6.99478381076348	-4.74589384372975	14.7041887894277
X1_32_36	-3.88004182077549	-2.87088743200848	29.688584221909
X1_36_58	-10.3337577425054	7.03461282064517	36.8075959652243
X1_22_30	15.1627541939001	13.1927327832304	19.1800994252416
X1_27_51	-2.07656721508384	-14.289561421501	14.7173255156428
X1_24_44	5.08168153337735	-2.29918081687952	16.9478418434988
X1_16_36	-18.329919168668	-9.859279872732	29.0237066207658
X1_42_56	-4.49470823685948	-15.4156291015481	13.7012885326147
X1_20_32	-9.59866265930354	6.99280725701705	37.4591646435198
X1_28_52	-8.9161732097149	-9.56479071241922	24.9861032709191
X1_33_57	-2.92841229519706	-10.351035614688	18.8671163123435
X1_43_53	-6.87437888210184	-8.44224778706064	27.6303163858711
X1_46_50	-11.5533876556651	17.040988584694	47.6659049877482
X1_40_36	5.8265937973979	-16.4913275621825	12.5272609992713
X1_40_34	-5.75039614975728	-15.8749501348148	11.5201178715265
X1_43_55	2.74529382024832	-14.0031386995331	18.1461835453813
X1_40_56	-14.9867033166371	-15.0966354105043	22.9632728557315
X1_43_49	34.5963152434981	1.46564056003324	8.08272330105411
X1_17_37	-17.9589712465146	-5.98298269365932	24.9553849074769
X1_41_57	-7.64354020110743	-12.2494795386679	22.9957725365824
X1_22_38	-12.5760135329092	9.89563956504658	36.6654967658151
X1_23_47	24.2615737370527	6.48525258206661	11.5312401065922
X1_32_54	-7.51010313000368	14.562058936381	40.2086476350963
X1_47_49	-10.444812568148	16.4036165339431	47.8374552030645
X1_37_57	-7.78976684077707	-3.83592303402648	25.806851348316
X1_26_38	7.47279384265926	8.47076606952806	27.3523194355519
X1_19_39	0.563378602741456	-3.85058067389817	23.5123838088104
X1_30_32	7.07383141487299	-14.823343461446	16.2461049465671
X1_31_31	7.42683874129681	-3.37292550163844	20.729430913732
X1_48_44	-5.12804696685894	-4.47107011248082	31.9986978281804
X1_33_55	-9.82074563128045	16.288697330108	38.585376145628
X1_20_38	-6.47789729745939	-10.4573936614021	16.3325197264688
X1_22_40	-16.7276629710872	15.8715824799374	40.8710285349696
X1_43_39	-5.89690755023056	-15.8349683339354	12.0582199104652
X1_28_40	-5.02603616419874	-9.14125766332382	16.1046188323957
X1_33_45	8.95285635375694	8.60754719663708	18.5223246680619
X1_16_38	-4.69453122872666	-6.26703702495539	15.5495339640418
X1_32_48	-9.06332423586679	7.27374092459198	31.72025851123
X1_22_42	18.8661450245635	7.28917790375514	17.6793978244489
X1_25_49	-5.77051303514669	-4.85875568224252	19.6174550709619
X1_37_55	-9.33537941277274	7.94502703219754	30.5423070568438
X1_31_35	7.00608092357616	5.75222555478207	26.1615385361187
X1_34_48	7.38596107303906	-4.26477079573451	15.6905754605487
X1_25_45	8.16411204636633	7.45186338050531	26.4643678129888
X1_39_57	-3.66670126993481	-15.004525352793	14.2414031244902
X1_34_32	-9.20882812489317	7.96414537866897	31.6578263177564
X1_35_51	12.715436757194	9.22052488761447	20.3220026908614
X1_48_46	-10.9661627575527	6.18894322252946	34.0087053025716
X1_24_48	12.5057395214308	15.0266315487469	19.7110398854588
X1_48_50	-5.88417072723867	-3.48609404129672	27.2441454587122
X1_19_29	7.86845604969574	10.1919665852996	25.8005198289007
X1_36_32	-4.56033973091026	-0.716044484968366	29.1192484437618
X1_19_41	18.3968467531165	14.0756413046397	18.0415023880698
X1_47_51	-9.40495240715412	12.854211818814	36.4947987306104
X1_47_47	3.2382387149447	-3.23185070308461	17.5778891856067
X1_36_52	16.876397616157	7.43815682885319	18.5997579007314
X1_16_30	-0.294461497560961	5.87065316971181	42.5190812276791
X1_23_35	-9.23552484681147	12.5120556734161	36.9176131016293
X1_30_36	-3.34574492690381	-6.23159338391368	32.9587791414322
X1_18_40	29.2002698628081	2.55108334615782	12.7613090558142
X1_46_56	-4.94072793095817	-1.15392029104019	29.1626728830352
X1_35_39	-7.53225270574679	-9.14197323899354	26.5499050573619
X1_45_41	7.26666235403402	9.52988647008298	23.633454363791
X1_25_37	-3.81893977464638	-14.6986635077514	14.061901809689
X1_30_54	-9.61410725105939	13.466572604141	43.5408134603303
X1_26_42	8.66993002084356	11.8547918238385	24.7901985123482
X1_29_39	1.92371577728083	8.08864242001094	29.9747798720066
X1_40_52	6.43012702202897	-12.0463632414746	11.8358148747591
X1_39_53	4.83485729151034	-12.5602822409655	13.2688591564609
X1_19_43	14.2107671106143	13.948150598731	20.6299707053275
X1_23_31	10.229722174498	13.5907423491107	24.5882955977041
X1_49_53	-9.29591818961507	6.86086750889684	37.24520566215
X1_19_45	13.4561050560829	13.8476796898785	21.3596408314583
X1_35_47	29.179550154931	2.99336256481262	12.0367350510766
X1_39_45	10.7060114070633	-11.1212634057439	12.2439227166954
X1_23_41	15.0936462847304	7.79816414130382	21.4727654037667
X1_29_31	3.48791504687473	8.47789576983406	31.4587565862911
X1_18_32	-7.35626720795764	7.05845090849961	35.758195036196
X1_43_57	-6.7433041630612	7.31440320565106	41.1897201029658
X1_47_55	-2.79219536486968	-0.894000893773311	25.3982705477905
X1_20_46	12.7881778988796	13.6548119974608	21.7009751805423
X1_35_49	26.6852629045793	7.30963727937656	15.5391645402125
X1_35_31	-8.74502826969079	16.6478757328545	38.5241497060832
X1_31_49	-6.78233585442009	-10.845759206011	23.3489829147825
X1_24_36	-6.98239156974146	16.9994193592567	37.0550419165116
X1_17_35	-7.7274326890366	-8.25825615791173	27.6547696892497
X1_37_33	2.94142801353913	-4.72206654041128	17.6145450515943
X1_25_29	14.4294545530594	14.2494074070056	21.1335689279399
X1_16_42	29.1911945221624	-1.43903903982805	5.1231734659757
X1_34_50	5.9958178304776	-15.2594147484751	17.2594619927658
X1_27_37	-7.2165500301991	-0.592736703546364	24.9544085794005
X1_34_52	3.44254144344969	-14.3260346372737	17.5727046373328
X1_30_30	-4.9347190815515	9.44774523645844	43.4907520916263
X1_49_41	7.15130571821371	-6.53373749692885	29.2335370026776
X1_19_31	-9.06791157183589	13.7686607922703	38.4003804431828
X1_40_50	8.80609123728449	-11.4634293738893	11.6161483320103
X1_23_49	10.4777218225442	13.7919736592361	21.1767541209137
X1_44_54	-8.24420229901781	-9.32944136899977	25.1803283214989
X1_47_41	-5.21059127333471	-10.9279943922149	17.2234523415847
X1_37_47	14.6658484722994	-11.0296244274772	11.3233815777339
X1_31_55	-18.1466709434071	-7.82375985719423	30.7121918285192
X1_45_51	-9.91808242130324	7.87609289487079	29.0713837585161
X1_42_52	3.81761298829537	-14.5009712610871	16.0398921009471
X1_21_43	16.5292764896848	13.7983013365194	19.4023235085545
X1_28_38	12.5239470473457	19.2931726560509	22.415215898614
X1_37_39	31.5263558073646	-2.95391458884223	4.28065529880435
X1_20_42	17.1833745706696	13.4760859896088	19.1581873305678
X1_29_53	-11.8508716963523	8.5518648972	35.5235645083659
X1_23_37	-2.32580206319575	-12.4198231965927	18.5324942325525
X1_35_35	-9.75233382676118	15.4064430821328	42.7452460888023
X1_39_35	6.16301523918229	-13.5281003368753	17.568403150465
X1_16_28	-4.02202644208033	-4.90231560332175	30.2361528843377
X1_21_39	-3.81277020717152	-6.20176990169943	29.4048972995784
X1_15_39	11.2196872083242	-12.2608516524901	13.4405195873933
X1_24_38	-3.26115187376976	12.5056158863651	33.8363958451956
X1_33_43	29.9039264901067	1.124696214987	4.30074134361127
X1_39_43	25.1261013995169	5.44498815484331	15.0804247791774
X1_45_55	-14.2266448592375	-15.2697491493217	22.9007817817939
X1_39_33	8.72533161227163	12.1735117587778	24.9721895793261
X1_20_36	-6.70306705051515	-1.81350590220936	24.5190859212487
X1_26_40	31.1963762201855	-2.72503307572981	3.49051166847401
X1_16_34	-7.08085630274907	7.00182418418084	40.6246178175431
X1_33_51	-8.95320457182084	-9.96822076127474	24.3134718584457
X1_20_40	10.3204236192031	18.0147450765579	20.3489080708523
X1_36_54	1.60397170540286	9.26695354544161	33.3772107934611
X1_34_58	-11.402044572662	16.7055720291446	47.7484990088524
X1_26_36	2.78793604945492	7.44214516298112	32.9419399508181
X1_27_41	8.49369811443057	9.11061239927936	23.4366918132213
X1_50_52	8.80668562879539	-8.40863515737828	27.3593550026898
X1_21_37	-4.89478595036846	-1.43049806994483	27.5588900742877
X1_27_31	32.8579754149507	3.17095021320323	8.95474883799897
X1_49_49	-7.66254708943269	-7.51181390592671	28.2120558926206
X1_36_42	7.16630260742489	-4.61574646097125	15.0890602160153
X1_33_49	3.33015235092551	-14.2689532887255	14.5340367335063
X1_20_30	15.0514382181129	6.16215996796916	19.0884000124032
X1_17_33	-6.5699942192515	-2.38214658447922	27.2395046226586
X1_35_53	-9.73861879305007	7.99783832279532	29.6894723921095
X1_17_27	-5.76368009267179	-10.3446067297353	17.2463757782885
X1_33_47	5.87805916824506	-13.6690460342842	16.8365338527904
X1_30_38	-5.39583385089306	15.1811716813742	38.6694188508719
X1_19_33	-6.02224963840546	7.54158490572858	42.5400728816094
X1_48_52	-10.4669942547591	7.14629233664634	34.4012862638167
X1_40_38	5.46687793309917	-13.8848725499057	15.5497671059188
X1_37_59	-5.70201147185675	-6.27739563474238	19.0403022608684
X1_26_34	-4.77017247941001	9.64485624929072	35.1183321144674
X1_29_29	-16.2189059262671	17.630904302747	38.6700425326238
X1_38_54	6.83278590716991	-4.0957920550841	21.5282479184174
X1_49_51	-5.84428584080097	8.11484946845464	46.2121231720355
X1_36_56	-7.74556598529934	-11.853908047464	23.3042888392808
X1_28_32	4.52145985812072	-14.0300410343494	14.4851361614828
X1_45_49	13.1663101240811	7.86516016328037	20.6104640388797
X1_18_30	4.45900027232931	-3.7528160857662	22.3894600499638
X1_46_46	28.5373724713446	3.50459614634587	12.5731652717485
X1_17_39	5.08302765625817	-1.84286035249352	16.3099531800659
X1_33_33	3.17812598456204	-2.45980626543914	22.8870050904398
X1_43_35	31.2837160359977	1.26302630973206	10.9242299465186
X1_29_51	-9.14180106338236	13.2231333382112	36.5767307888371
X1_25_43	7.46691424344987	9.20045784848399	24.0010971539122
X1_35_45	12.9504732179066	-10.8158648831304	13.1972668124791
X1_28_34	-3.04445852247384	10.8812912013897	36.0699037130601
X1_27_39	9.08832047928241	6.63291747036877	25.7463252787744
X1_23_45	28.1123430754739	6.38290967961406	14.5790040907322
X1_16_40	9.29107375804203	14.8624963521273	19.7777640743729
X1_35_41	-5.67870137615327	-5.93233915558236	19.2588087253899
X1_38_36	-3.57688302565733	10.4552605167206	36.1530507971816
X1_25_39	-2.74597602272468	-10.8494532195398	18.3966074212514
X1_38_52	19.8996226118392	12.0214244254168	18.1262577118187
X1_18_36	-12.8786824402356	-4.15741347691348	18.5027929748474
X1_23_39	-4.32566647039403	10.1119171434658	36.1484238120372
X1_44_34	32.231556521442	-3.12603969709598	3.88095029110805
X1_24_28	10.0798154253009	14.3167655211623	19.771568568599
X1_29_37	2.66879564915358	7.13893112937487	30.4137756281221
X1_17_43	12.7866650079608	18.8836773045773	22.069345781494
X1_44_44	32.4241470835038	3.44910934742315	8.81311096208493
X1_40_48	32.555846184182	2.28030544304362	9.446495724995
X1_27_33	3.0849831738614	7.09857905117479	30.4385622014428
X1_45_47	7.40947504802204	-1.23018046036928	15.1818852766602
X1_34_44	17.1266318813952	5.89590776317985	17.5135252605088
X1_25_41	3.68925948498992	-1.28596971207896	16.448341190301
X1_21_33	-4.40346586960417	7.998499739002	42.6770196486514
X1_20_28	1.05712183608719	8.65026267595648	33.7938665266018
X1_31_33	-1.95702845004688	-12.8899564196966	17.5459227934089
X1_41_45	23.9689423661246	10.2815074942235	16.3331489293663
X1_21_35	-11.0296854935924	10.7049669614628	42.1410627215041
