x,y,score,sample,section
8301,8,21,0,RA2,Section6
8302,8,22,0,RA2,Section6
8303,8,23,0,RA2,Section6
8304,8,24,0.198228925780905,RA2,Section6
8305,8,25,0.673230631752963,RA2,Section6
8306,8,26,0.73636035108352,RA2,Section6
8307,8,27,0.803397115356743,RA2,Section6
8308,8,28,1.07529146620572,RA2,Section6
8309,8,29,0.955018976969043,RA2,Section6
8310,8,30,0.208780055165369,RA2,Section6
8311,8,31,0.820519657479199,RA2,Section6
8312,8,32,2.00901042764544,RA2,Section6
8313,8,33,0.838151790856895,RA2,Section6
8314,8,34,0,RA2,Section6
8315,8,35,0,RA2,Section6
8316,8,36,NA,RA2,Section6
8317,8,37,NA,RA2,Section6
8318,8,38,NA,RA2,Section6
8319,8,39,NA,RA2,Section6
8320,8,40,NA,RA2,Section6
8321,9,1,NA,RA2,Section6
8322,9,2,0.129058146897978,RA2,Section6
8323,9,3,0.597587523123251,RA2,Section6
8324,9,4,0.338411034168435,RA2,Section6
8325,9,5,0,RA2,Section6
8326,9,6,0,RA2,Section6
8327,9,7,0,RA2,Section6
8328,9,8,0,RA2,Section6
8329,9,9,0,RA2,Section6
8330,9,10,0,RA2,Section6
8331,9,11,0,RA2,Section6
8332,9,12,0,RA2,Section6
8333,9,13,0,RA2,Section6
8334,9,14,0,RA2,Section6
8335,9,15,0,RA2,Section6
8336,9,16,0,RA2,Section6
8337,9,17,0,RA2,Section6
8338,9,18,0,RA2,Section6
8339,9,19,0,RA2,Section6
8340,9,20,0,RA2,Section6
8341,9,21,0,RA2,Section6
8342,9,22,0,RA2,Section6
8343,9,23,0,RA2,Section6
8344,9,24,0.216618580370368,RA2,Section6
8345,9,25,0.319848620913784,RA2,Section6
8346,9,26,0.368864178636943,RA2,Section6
8347,9,27,0.419072120774936,RA2,Section6
8348,9,28,0.622882309162339,RA2,Section6
8349,9,29,0.341578814603828,RA2,Section6
8350,9,30,0,RA2,Section6
8351,9,31,0.958779513167062,RA2,Section6
8352,9,32,1.23432641280219,RA2,Section6
8353,9,33,0.0104626078813495,RA2,Section6
8354,9,34,0,RA2,Section6
8355,9,35,0,RA2,Section6
8356,9,36,1.12754456283357,RA2,Section6
8357,9,37,NA,RA2,Section6
8358,9,38,NA,RA2,Section6
8359,9,39,NA,RA2,Section6
8360,9,40,NA,RA2,Section6
8361,10,1,NA,RA2,Section6
8362,10,2,0.147584540890215,RA2,Section6
8363,10,3,0.227915890501667,RA2,Section6
8364,10,4,0,RA2,Section6
8365,10,5,0,RA2,Section6
8366,10,6,0,RA2,Section6
8367,10,7,0,RA2,Section6
8368,10,8,0,RA2,Section6
8369,10,9,0,RA2,Section6
8370,10,10,0,RA2,Section6
8371,10,11,0,RA2,Section6
8372,10,12,0,RA2,Section6
8373,10,13,0,RA2,Section6
8374,10,14,0,RA2,Section6
8375,10,15,0,RA2,Section6
8376,10,16,0,RA2,Section6
8377,10,17,0,RA2,Section6
8378,10,18,0,RA2,Section6
8379,10,19,0,RA2,Section6
8380,10,20,0,RA2,Section6
8381,10,21,0,RA2,Section6
8382,10,22,0,RA2,Section6
8383,10,23,0,RA2,Section6
8384,10,24,0,RA2,Section6
8385,10,25,0,RA2,Section6
8386,10,26,0,RA2,Section6
8387,10,27,0.000820899979128414,RA2,Section6
8388,10,28,0.038718014677729,RA2,Section6
8389,10,29,0,RA2,Section6
8390,10,30,0,RA2,Section6
8391,10,31,0.25968250536518,RA2,Section6
8392,10,32,0.189117118985612,RA2,Section6
8393,10,33,0,RA2,Section6
8394,10,34,0,RA2,Section6
8395,10,35,0,RA2,Section6
8396,10,36,0.596563904720201,RA2,Section6
8397,10,37,NA,RA2,Section6
8398,10,38,NA,RA2,Section6
8399,10,39,NA,RA2,Section6
8400,10,40,NA,RA2,Section6
8401,11,1,NA,RA2,Section6
8402,11,2,0,RA2,Section6
8403,11,3,0,RA2,Section6
8404,11,4,0,RA2,Section6
8405,11,5,0,RA2,Section6
8406,11,6,0,RA2,Section6
8407,11,7,0,RA2,Section6
8408,11,8,0,RA2,Section6
8409,11,9,0,RA2,Section6
8410,11,10,0,RA2,Section6
8411,11,11,0,RA2,Section6
8412,11,12,0,RA2,Section6
8413,11,13,0,RA2,Section6
8414,11,14,0,RA2,Section6
8415,11,15,0,RA2,Section6
8416,11,16,0,RA2,Section6
8417,11,17,0,RA2,Section6
8418,11,18,0,RA2,Section6
8419,11,19,0,RA2,Section6
8420,11,20,0,RA2,Section6
8421,11,21,0,RA2,Section6
8422,11,22,0,RA2,Section6
8423,11,23,0,RA2,Section6
8424,11,24,0,RA2,Section6
8425,11,25,0,RA2,Section6
8426,11,26,0,RA2,Section6
8427,11,27,0,RA2,Section6
8428,11,28,0.118873998653949,RA2,Section6
8429,11,29,0.361266847299744,RA2,Section6
8430,11,30,0.0960379055678131,RA2,Section6
8431,11,31,0,RA2,Section6
8432,11,32,0.564781185887168,RA2,Section6
8433,11,33,0.51043777504376,RA2,Section6
8434,11,34,0,RA2,Section6
8435,11,35,0,RA2,Section6
8436,11,36,0.627402188732674,RA2,Section6
8437,11,37,1.31851568522227,RA2,Section6
8438,11,38,NA,RA2,Section6
8439,11,39,NA,RA2,Section6
8440,11,40,NA,RA2,Section6
8441,12,1,NA,RA2,Section6
8442,12,2,0,RA2,Section6
8443,12,3,0,RA2,Section6
8444,12,4,0,RA2,Section6
8445,12,5,0,RA2,Section6
8446,12,6,0,RA2,Section6
8447,12,7,0,RA2,Section6
8448,12,8,0,RA2,Section6
8449,12,9,0,RA2,Section6
8450,12,10,0,RA2,Section6
8451,12,11,0,RA2,Section6
8452,12,12,0,RA2,Section6
8453,12,13,0,RA2,Section6
8454,12,14,0,RA2,Section6
8455,12,15,0,RA2,Section6
8456,12,16,0,RA2,Section6
8457,12,17,0,RA2,Section6
8458,12,18,0,RA2,Section6
8459,12,19,0,RA2,Section6
8460,12,20,0.103219130969172,RA2,Section6
8461,12,21,0.118716053612021,RA2,Section6
8462,12,22,0,RA2,Section6
8463,12,23,0,RA2,Section6
8464,12,24,0,RA2,Section6
8465,12,25,0,RA2,Section6
8466,12,26,0,RA2,Section6
8467,12,27,0.0442406511034153,RA2,Section6
8468,12,28,0.555512670727059,RA2,Section6
8469,12,29,0.613446415746134,RA2,Section6
8470,12,30,0.0751997262971766,RA2,Section6
8471,12,31,0.570136741261875,RA2,Section6
8472,12,32,1.40245657378152,RA2,Section6
8473,12,33,0.537471856542514,RA2,Section6
8474,12,34,0,RA2,Section6
8475,12,35,0,RA2,Section6
8476,12,36,0.466046719966069,RA2,Section6
8477,12,37,0.772787450061365,RA2,Section6
8478,12,38,NA,RA2,Section6
8479,12,39,NA,RA2,Section6
8480,12,40,NA,RA2,Section6
8481,13,1,NA,RA2,Section6
8482,13,2,0,RA2,Section6
8483,13,3,0,RA2,Section6
8484,13,4,0,RA2,Section6
8485,13,5,0,RA2,Section6
8486,13,6,0,RA2,Section6
8487,13,7,0,RA2,Section6
8488,13,8,0,RA2,Section6
8489,13,9,0,RA2,Section6
8490,13,10,0,RA2,Section6
8491,13,11,0,RA2,Section6
8492,13,12,0,RA2,Section6
8493,13,13,0,RA2,Section6
8494,13,14,0,RA2,Section6
8495,13,15,0,RA2,Section6
8496,13,16,0,RA2,Section6
8497,13,17,0,RA2,Section6
8498,13,18,0,RA2,Section6
8499,13,19,0.00444450041234802,RA2,Section6
8500,13,20,0.681095173466867,RA2,Section6
8501,13,21,0.506573367824711,RA2,Section6
8502,13,22,0,RA2,Section6
8503,13,23,0,RA2,Section6
8504,13,24,0,RA2,Section6
8505,13,25,0,RA2,Section6
8506,13,26,0,RA2,Section6
8507,13,27,0.137225916615759,RA2,Section6
8508,13,28,0.58648502925912,RA2,Section6
8509,13,29,0.302904169565387,RA2,Section6
8510,13,30,0,RA2,Section6
8511,13,31,0.974839331341324,RA2,Section6
8512,13,32,1.15923749497455,RA2,Section6
8513,13,33,0.129224316127194,RA2,Section6
8514,13,34,0,RA2,Section6
8515,13,35,0,RA2,Section6
8516,13,36,0,RA2,Section6
8517,13,37,0.227059214900463,RA2,Section6
8518,13,38,NA,RA2,Section6
8519,13,39,NA,RA2,Section6
8520,13,40,NA,RA2,Section6
8521,14,1,NA,RA2,Section6
8522,14,2,0,RA2,Section6
8523,14,3,0,RA2,Section6
8524,14,4,0,RA2,Section6
8525,14,5,0,RA2,Section6
8526,14,6,0,RA2,Section6
8527,14,7,0,RA2,Section6
8528,14,8,0,RA2,Section6
8529,14,9,0,RA2,Section6
8530,14,10,0,RA2,Section6
8531,14,11,0,RA2,Section6
8532,14,12,0,RA2,Section6
8533,14,13,0,RA2,Section6
8534,14,14,0,RA2,Section6
8535,14,15,0,RA2,Section6
8536,14,16,0,RA2,Section6
8537,14,17,0,RA2,Section6
8538,14,18,0,RA2,Section6
8539,14,19,0.486915263354456,RA2,Section6
8540,14,20,1.13164022640842,RA2,Section6
8541,14,21,0.454989553353933,RA2,Section6
8542,14,22,0,RA2,Section6
8543,14,23,0,RA2,Section6
8544,14,24,0,RA2,Section6
8545,14,25,0,RA2,Section6
8546,14,26,0,RA2,Section6
8547,14,27,0.143709866631312,RA2,Section6
8548,14,28,0.170684536456641,RA2,Section6
8549,14,29,0,RA2,Section6
8550,14,30,0,RA2,Section6
8551,14,31,0.506892824707947,RA2,Section6
8552,14,32,0.279581324936541,RA2,Section6
8553,14,33,0,RA2,Section6
8554,14,34,0,RA2,Section6
8555,14,35,0,RA2,Section6
8556,14,36,0,RA2,Section6
8557,14,37,0.226166768668986,RA2,Section6
8558,14,38,1.51932135552404,RA2,Section6
8559,14,39,NA,RA2,Section6
8560,14,40,NA,RA2,Section6
8561,15,1,NA,RA2,Section6
8562,15,2,0.0599200717288199,RA2,Section6
8563,15,3,0.0225860562183769,RA2,Section6
8564,15,4,0,RA2,Section6
8565,15,5,0,RA2,Section6
8566,15,6,0,RA2,Section6
8567,15,7,0,RA2,Section6
8568,15,8,0,RA2,Section6
8569,15,9,0,RA2,Section6
8570,15,10,0,RA2,Section6
8571,15,11,0,RA2,Section6
8572,15,12,0,RA2,Section6
8573,15,13,0,RA2,Section6
8574,15,14,0,RA2,Section6
8575,15,15,0,RA2,Section6
8576,15,16,0,RA2,Section6
8577,15,17,0,RA2,Section6
8578,15,18,0,RA2,Section6
8579,15,19,0.514493866304532,RA2,Section6
8580,15,20,0.553764183910771,RA2,Section6
8581,15,21,0,RA2,Section6
8582,15,22,0,RA2,Section6
8583,15,23,0,RA2,Section6
8584,15,24,0,RA2,Section6
8585,15,25,0,RA2,Section6
8586,15,26,0,RA2,Section6
8587,15,27,0,RA2,Section6
8588,15,28,0,RA2,Section6
8589,15,29,0,RA2,Section6
8590,15,30,0,RA2,Section6
8591,15,31,0,RA2,Section6
8592,15,32,0,RA2,Section6
8593,15,33,0,RA2,Section6
8594,15,34,0,RA2,Section6
8595,15,35,0,RA2,Section6
8596,15,36,0,RA2,Section6
8597,15,37,0.264940655346126,RA2,Section6
8598,15,38,1.26646367086606,RA2,Section6
8599,15,39,NA,RA2,Section6
8600,15,40,NA,RA2,Section6
8601,16,1,NA,RA2,Section6
8602,16,2,0.63540448536786,RA2,Section6
8603,16,3,0.102263055547433,RA2,Section6
8604,16,4,0,RA2,Section6
8605,16,5,0,RA2,Section6
8606,16,6,0,RA2,Section6
8607,16,7,0,RA2,Section6
8608,16,8,0,RA2,Section6
8609,16,9,0,RA2,Section6
8610,16,10,0,RA2,Section6
8611,16,11,0,RA2,Section6
8612,16,12,0,RA2,Section6
8613,16,13,0,RA2,Section6
8614,16,14,0,RA2,Section6
8615,16,15,0,RA2,Section6
8616,16,16,0,RA2,Section6
8617,16,17,0.125758399841076,RA2,Section6
8618,16,18,0.0634848725976038,RA2,Section6
8619,16,19,0,RA2,Section6
8620,16,20,0,RA2,Section6
8621,16,21,0,RA2,Section6
8622,16,22,0,RA2,Section6
8623,16,23,0,RA2,Section6
8624,16,24,0,RA2,Section6
8625,16,25,0,RA2,Section6
8626,16,26,0,RA2,Section6
8627,16,27,0,RA2,Section6
8628,16,28,0,RA2,Section6
8629,16,29,0,RA2,Section6
8630,16,30,0,RA2,Section6
8631,16,31,0,RA2,Section6
8632,16,32,0,RA2,Section6
8633,16,33,0,RA2,Section6
8634,16,34,0,RA2,Section6
8635,16,35,0,RA2,Section6
8636,16,36,0,RA2,Section6
8637,16,37,0.303714542023264,RA2,Section6
8638,16,38,0.952674303404399,RA2,Section6
8639,16,39,1.00286644242856,RA2,Section6
8640,16,40,NA,RA2,Section6
8641,17,1,NA,RA2,Section6
8642,17,2,0.818377005016139,RA2,Section6
8643,17,3,0.0734221869423439,RA2,Section6
8644,17,4,0,RA2,Section6
8645,17,5,0,RA2,Section6
8646,17,6,0,RA2,Section6
8647,17,7,0,RA2,Section6
8648,17,8,0,RA2,Section6
8649,17,9,0,RA2,Section6
8650,17,10,0,RA2,Section6
8651,17,11,0,RA2,Section6
8652,17,12,0,RA2,Section6
8653,17,13,0,RA2,Section6
8654,17,14,0,RA2,Section6
8655,17,15,0,RA2,Section6
8656,17,16,0.498879643750768,RA2,Section6
8657,17,17,1.08567240375917,RA2,Section6
8658,17,18,0.248918799214597,RA2,Section6
8659,17,19,0,RA2,Section6
8660,17,20,0,RA2,Section6
8661,17,21,0,RA2,Section6
8662,17,22,0,RA2,Section6
8663,17,23,0,RA2,Section6
8664,17,24,0,RA2,Section6
8665,17,25,0,RA2,Section6
8666,17,26,0,RA2,Section6
8667,17,27,0,RA2,Section6
8668,17,28,0.0567719177482985,RA2,Section6
8669,17,29,0.284840626909949,RA2,Section6
8670,17,30,0,RA2,Section6
8671,17,31,0,RA2,Section6
8672,17,32,0,RA2,Section6
8673,17,33,0,RA2,Section6
8674,17,34,0,RA2,Section6
8675,17,35,0,RA2,Section6
8676,17,36,0,RA2,Section6
8677,17,37,0.128796470497849,RA2,Section6
8678,17,38,0.178988609521984,RA2,Section6
8679,17,39,0.229180748546142,RA2,Section6
8680,17,40,NA,RA2,Section6
8681,18,1,NA,RA2,Section6
8682,18,2,0.253177384330592,RA2,Section6
8683,18,3,0,RA2,Section6
8684,18,4,0,RA2,Section6
8685,18,5,0,RA2,Section6
8686,18,6,0.068543457495454,RA2,Section6
8687,18,7,0.310169421220814,RA2,Section6
8688,18,8,0.0619568713561854,RA2,Section6
8689,18,9,0,RA2,Section6
8690,18,10,0,RA2,Section6
8691,18,11,0,RA2,Section6
8692,18,12,0,RA2,Section6
8693,18,13,0,RA2,Section6
8694,18,14,0,RA2,Section6
8695,18,15,0.241485500330768,RA2,Section6
8696,18,16,1.48407790632393,RA2,Section6
8697,18,17,1.44340433558088,RA2,Section6
8698,18,18,0.200811929587722,RA2,Section6
8699,18,19,0,RA2,Section6
8700,18,20,0,RA2,Section6
8701,18,21,0,RA2,Section6
8702,18,22,0,RA2,Section6
8703,18,23,0,RA2,Section6
8704,18,24,0,RA2,Section6
8705,18,25,0,RA2,Section6
8706,18,26,0,RA2,Section6
8707,18,27,0,RA2,Section6
8708,18,28,0.905275810776956,RA2,Section6
8709,18,29,0.949123476738784,RA2,Section6
8710,18,30,0,RA2,Section6
8711,18,31,0,RA2,Section6
8712,18,32,0,RA2,Section6
8713,18,33,0,RA2,Section6
8714,18,34,0,RA2,Section6
8715,18,35,0,RA2,Section6
8716,18,36,0,RA2,Section6
8717,18,37,0,RA2,Section6
8718,18,38,0,RA2,Section6
8719,18,39,0,RA2,Section6
8720,18,40,NA,RA2,Section6
8721,19,1,NA,RA2,Section6
8722,19,2,0,RA2,Section6
8723,19,3,0,RA2,Section6
8724,19,4,0,RA2,Section6
8725,19,5,0,RA2,Section6
8726,19,6,0.604572321671815,RA2,Section6
8727,19,7,0.697140866189445,RA2,Section6
8728,19,8,0.0363753865259228,RA2,Section6
8729,19,9,0,RA2,Section6
8730,19,10,0,RA2,Section6
8731,19,11,0,RA2,Section6
8732,19,12,0,RA2,Section6
8733,19,13,0,RA2,Section6
8734,19,14,0,RA2,Section6
8735,19,15,0.289592369957644,RA2,Section6
8736,19,16,1.10230070905918,RA2,Section6
8737,19,17,0.474834378307791,RA2,Section6
8738,19,18,0,RA2,Section6
8739,19,19,0,RA2,Section6
8740,19,20,0,RA2,Section6
8741,19,21,0,RA2,Section6
8742,19,22,0,RA2,Section6
8743,19,23,0,RA2,Section6
8744,19,24,0,RA2,Section6
8745,19,25,0,RA2,Section6
8746,19,26,0,RA2,Section6
8747,19,27,0.509630493389083,RA2,Section6
8748,19,28,1.5555855143653,RA2,Section6
8749,19,29,0.892472089552369,RA2,Section6
8750,19,30,0.0631350324237214,RA2,Section6
8751,19,31,0.0276852151462504,RA2,Section6
8752,19,32,0,RA2,Section6
8753,19,33,0,RA2,Section6
8754,19,34,0,RA2,Section6
8755,19,35,0,RA2,Section6
8756,19,36,0,RA2,Section6
8757,19,37,0,RA2,Section6
8758,19,38,0,RA2,Section6
8759,19,39,0,RA2,Section6
8760,19,40,NA,RA2,Section6
8761,20,1,NA,RA2,Section6
8762,20,2,0,RA2,Section6
8763,20,3,0,RA2,Section6
8764,20,4,0,RA2,Section6
8765,20,5,0.224403796298055,RA2,Section6
8766,20,6,0.853315158605472,RA2,Section6
8767,20,7,0.449242269938156,RA2,Section6
8768,20,8,0,RA2,Section6
8769,20,9,0,RA2,Section6
8770,20,10,0,RA2,Section6
8771,20,11,0,RA2,Section6
8772,20,12,0.0558035128633113,RA2,Section6
8773,20,13,0.0232370605483189,RA2,Section6
8774,20,14,0,RA2,Section6
8775,20,15,0.0801131778976423,RA2,Section6
8776,20,16,0.142386705141149,RA2,Section6
8777,20,17,0,RA2,Section6
8778,20,18,0,RA2,Section6
8779,20,19,0,RA2,Section6
8780,20,20,0,RA2,Section6
8781,20,21,0,RA2,Section6
8782,20,22,0,RA2,Section6
8783,20,23,0,RA2,Section6
8784,20,24,0,RA2,Section6
8785,20,25,0,RA2,Section6
8786,20,26,0,RA2,Section6
8787,20,27,0.55012456174729,RA2,Section6
8788,20,28,1.50217850426709,RA2,Section6
8789,20,29,0.829836892155106,RA2,Section6
8790,20,30,0.609575511183795,RA2,Section6
8791,20,31,0.359314242731697,RA2,Section6
8792,20,32,0,RA2,Section6
8793,20,33,0,RA2,Section6
8794,20,34,0,RA2,Section6
8795,20,35,0,RA2,Section6
8796,20,36,0.0132391311819676,RA2,Section6
8797,20,37,0.352663823632044,RA2,Section6
8798,20,38,0.15174994954582,RA2,Section6
8799,20,39,0,RA2,Section6
8800,20,40,NA,RA2,Section6
8801,21,1,NA,RA2,Section6
8802,21,2,0,RA2,Section6
8803,21,3,0,RA2,Section6
8804,21,4,0,RA2,Section6
8805,21,5,0.24998528112836,RA2,Section6
8806,21,6,0.342867779259327,RA2,Section6
8807,21,7,0,RA2,Section6
8808,21,8,0,RA2,Section6
8809,21,9,0,RA2,Section6
8810,21,10,0,RA2,Section6
8811,21,11,0.373604518343177,RA2,Section6
8812,21,12,0.557798421757235,RA2,Section6
8813,21,13,0.950242220994255,RA2,Section6
8814,21,14,0.815882183443683,RA2,Section6
8815,21,15,0,RA2,Section6
8816,21,16,0,RA2,Section6
8817,21,17,0,RA2,Section6
8818,21,18,0,RA2,Section6
8819,21,19,0,RA2,Section6
8820,21,20,0,RA2,Section6
8821,21,21,0,RA2,Section6
8822,21,22,0,RA2,Section6
8823,21,23,0,RA2,Section6
8824,21,24,0,RA2,Section6
8825,21,25,0,RA2,Section6
8826,21,26,0,RA2,Section6
8827,21,27,0.525156146233891,RA2,Section6
8828,21,28,1.45518049689102,RA2,Section6
8829,21,29,1.35715276799375,RA2,Section6
8830,21,30,1.039286871217,RA2,Section6
8831,21,31,0.331928934502818,RA2,Section6
8832,21,32,0,RA2,Section6
8833,21,33,0,RA2,Section6
8834,21,34,0,RA2,Section6
8835,21,35,0,RA2,Section6
8836,21,36,0.573152235584267,RA2,Section6
8837,21,37,0.815236314147139,RA2,Section6
8838,21,38,0.125028611304939,RA2,Section6
8839,21,39,0,RA2,Section6
8840,21,40,NA,RA2,Section6
8841,22,1,NA,RA2,Section6
8842,22,2,0,RA2,Section6
8843,22,3,0,RA2,Section6
8844,22,4,0,RA2,Section6
8845,22,5,0,RA2,Section6
8846,22,6,0,RA2,Section6
8847,22,7,0,RA2,Section6
8848,22,8,0.212705704578561,RA2,Section6
8849,22,9,0.143206875567218,RA2,Section6
8850,22,10,0.248961012693708,RA2,Section6
8851,22,11,0.898784912639696,RA2,Section6
8852,22,12,1.41083596844549,RA2,Section6
8853,22,13,1.87048541875575,RA2,Section6
8854,22,14,0.770071999530642,RA2,Section6
8855,22,15,0,RA2,Section6
8856,22,16,0,RA2,Section6
8857,22,17,0,RA2,Section6
8858,22,18,0,RA2,Section6
8859,22,19,0,RA2,Section6
8860,22,20,0,RA2,Section6
8861,22,21,0,RA2,Section6
8862,22,22,0,RA2,Section6
8863,22,23,0,RA2,Section6
8864,22,24,0,RA2,Section6
8865,22,25,0,RA2,Section6
8866,22,26,0,RA2,Section6
8867,22,27,0.561161967588521,RA2,Section6
8868,22,28,0.789528847957464,RA2,Section6
8869,22,29,0.635949682117472,RA2,Section6
8870,22,30,0.496373078333595,RA2,Section6
8871,22,31,0.256421268892936,RA2,Section6
8872,22,32,0.649513015819824,RA2,Section6
8873,22,33,0.112124640902177,RA2,Section6
8874,22,34,0,RA2,Section6
8875,22,35,0.515456771706356,RA2,Section6
8876,22,36,1.16709104073398,RA2,Section6
8877,22,37,0.527617963347937,RA2,Section6
8878,22,38,0,RA2,Section6
8879,22,39,0,RA2,Section6
8880,22,40,NA,RA2,Section6
8881,23,1,NA,RA2,Section6
8882,23,2,0,RA2,Section6
8883,23,3,0,RA2,Section6
8884,23,4,0,RA2,Section6
8885,23,5,0,RA2,Section6
8886,23,6,0,RA2,Section6
8887,23,7,0.105140319672126,RA2,Section6
8888,23,8,1.28399397387899,RA2,Section6
8889,23,9,0.801777781552519,RA2,Section6
8890,23,10,0.27411889510495,RA2,Section6
8891,23,11,1.00876214415307,RA2,Section6
8892,23,12,1.60566010542589,RA2,Section6
8893,23,13,1.10845423610639,RA2,Section6
8894,23,14,0,RA2,Section6
8895,23,15,0,RA2,Section6
8896,23,16,0,RA2,Section6
8897,23,17,0,RA2,Section6
8898,23,18,0,RA2,Section6
8899,23,19,0,RA2,Section6
8900,23,20,0,RA2,Section6
8901,23,21,0,RA2,Section6
8902,23,22,0,RA2,Section6
8903,23,23,0,RA2,Section6
8904,23,24,0,RA2,Section6
8905,23,25,0,RA2,Section6
8906,23,26,0,RA2,Section6
8907,23,27,0.0244676015396812,RA2,Section6
8908,23,28,0.0710765269269973,RA2,Section6
8909,23,29,0.0895092033574015,RA2,Section6
8910,23,30,0.113142775982538,RA2,Section6
8911,23,31,1.09466493522045,RA2,Section6
8912,23,32,1.1054274202958,RA2,Section6
8913,23,33,0.0721202324322464,RA2,Section6
8914,23,34,0.42570189404351,RA2,Section6
8915,23,35,1.13676751152395,RA2,Section6
8916,23,36,0.657159517343812,RA2,Section6
8917,23,37,0,RA2,Section6
8918,23,38,0,RA2,Section6
8919,23,39,0.189313218787786,RA2,Section6
8920,23,40,NA,RA2,Section6
8921,24,1,NA,RA2,Section6
8922,24,2,0,RA2,Section6
8923,24,3,0,RA2,Section6
8924,24,4,0,RA2,Section6
8925,24,5,0.114051981364824,RA2,Section6
8926,24,6,0.0805821261073494,RA2,Section6
8927,24,7,1.13229030559058,RA2,Section6
8928,24,8,2.10652586902562,RA2,Section6
8929,24,9,0.748089300195239,RA2,Section6
8930,24,10,0.361452855629239,RA2,Section6
8931,24,11,1.16639335250446,RA2,Section6
8932,24,12,0.941099918035791,RA2,Section6
8933,24,13,0.148557615030926,RA2,Section6
8934,24,14,0,RA2,Section6
8935,24,15,0,RA2,Section6
8936,24,16,0,RA2,Section6
8937,24,17,0,RA2,Section6
8938,24,18,0,RA2,Section6
8939,24,19,0,RA2,Section6
8940,24,20,0,RA2,Section6
8941,24,21,0,RA2,Section6
8942,24,22,0,RA2,Section6
8943,24,23,0,RA2,Section6
8944,24,24,0,RA2,Section6
8945,24,25,0,RA2,Section6
8946,24,26,0,RA2,Section6
8947,24,27,0,RA2,Section6
8948,24,28,0,RA2,Section6
8949,24,29,0,RA2,Section6
8950,24,30,0.335687094600664,RA2,Section6
8951,24,31,1.16994792199296,RA2,Section6
8952,24,32,0.553293721367637,RA2,Section6
8953,24,33,0,RA2,Section6
8954,24,34,0.745763589131843,RA2,Section6
8955,24,35,0.801823239302866,RA2,Section6
8956,24,36,0.0707107720185135,RA2,Section6
8957,24,37,0,RA2,Section6
8958,24,38,0,RA2,Section6
8959,24,39,0.659036938339682,RA2,Section6
8960,24,40,NA,RA2,Section6
8961,25,1,NA,RA2,Section6
8962,25,2,0,RA2,Section6
8963,25,3,0,RA2,Section6
8964,25,4,0.351680726516759,RA2,Section6
8965,25,5,0.62997237632088,RA2,Section6
8966,25,6,0.0966961458458532,RA2,Section6
8967,25,7,1.15783927341161,RA2,Section6
8968,25,8,0.981549118367983,RA2,Section6
8969,25,9,0.216455736797623,RA2,Section6
8970,25,10,1.02533090823273,RA2,Section6
8971,25,11,1.00168423021509,RA2,Section6
8972,25,12,0.214834423546433,RA2,Section6
8973,25,13,0,RA2,Section6
8974,25,14,0,RA2,Section6
8975,25,15,0,RA2,Section6
8976,25,16,0,RA2,Section6
8977,25,17,0,RA2,Section6
8978,25,18,0,RA2,Section6
8979,25,19,0,RA2,Section6
8980,25,20,0,RA2,Section6
8981,25,21,0,RA2,Section6
8982,25,22,0,RA2,Section6
8983,25,23,0,RA2,Section6
8984,25,24,0,RA2,Section6
8985,25,25,0,RA2,Section6
8986,25,26,0,RA2,Section6
8987,25,27,0,RA2,Section6
8988,25,28,0,RA2,Section6
8989,25,29,0,RA2,Section6
8990,25,30,0.319923635509842,RA2,Section6
8991,25,31,0.371708664135432,RA2,Section6
8992,25,32,0,RA2,Section6
8993,25,33,0.00587601861902254,RA2,Section6
8994,25,34,0.392597227745574,RA2,Section6
8995,25,35,0.177435507139969,RA2,Section6
8996,25,36,0,RA2,Section6
8997,25,37,0,RA2,Section6
8998,25,38,0,RA2,Section6
8999,25,39,0.536149422178608,RA2,Section6
9000,25,40,NA,RA2,Section6
9001,26,1,NA,RA2,Section6
9002,26,2,0.20871356534204,RA2,Section6
9003,26,3,0.166879110767669,RA2,Section6
9004,26,4,0.834729316361808,RA2,Section6
9005,26,5,0.745772115795344,RA2,Section6
9006,26,6,0.0708403763949969,RA2,Section6
9007,26,7,0.0865510041112474,RA2,Section6
9008,26,8,0.0924760282461511,RA2,Section6
9009,26,9,0.941792829164752,RA2,Section6
9010,26,10,1.19229841151685,RA2,Section6
9011,26,11,0.338922117082991,RA2,Section6
9012,26,12,0,RA2,Section6
9013,26,13,0,RA2,Section6
9014,26,14,0,RA2,Section6
9015,26,15,0,RA2,Section6
9016,26,16,0,RA2,Section6
9017,26,17,0,RA2,Section6
9018,26,18,0,RA2,Section6
9019,26,19,0,RA2,Section6
9020,26,20,0,RA2,Section6
9021,26,21,0,RA2,Section6
9022,26,22,0,RA2,Section6
9023,26,23,0,RA2,Section6
9024,26,24,0,RA2,Section6
9025,26,25,0,RA2,Section6
9026,26,26,0,RA2,Section6
9027,26,27,0,RA2,Section6
9028,26,28,0,RA2,Section6
9029,26,29,0,RA2,Section6
9030,26,30,0.477072854865935,RA2,Section6
9031,26,31,0.284119015986579,RA2,Section6
9032,26,32,0,RA2,Section6
9033,26,33,0,RA2,Section6
9034,26,34,0,RA2,Section6
9035,26,35,0,RA2,Section6
9036,26,36,0,RA2,Section6
9037,26,37,0,RA2,Section6
9038,26,38,0.0364366863348376,RA2,Section6
9039,26,39,0.00697056226862758,RA2,Section6
9040,26,40,NA,RA2,Section6
